session_id,model_type,turn_count,therapist_turns,patient_turns,word_count,char_count,parsing_status,num_missing_act_fm,num_missing_tes,act_fm_consistent_aware,act_fm_consistent_engaged,act_fm_consistent_open,act_fm_consistent_stance,act_fm_inconsistent_aware,act_fm_inconsistent_engaged,act_fm_inconsistent_open,act_fm_inconsistent_stance,act_fm_total_consistency,act_fm_total_inconsistency,tes_total_empathy_mean,act_fm_item_1,act_fm_item_10,act_fm_item_11,act_fm_item_12,act_fm_item_13,act_fm_item_14,act_fm_item_15,act_fm_item_16,act_fm_item_17,act_fm_item_18,act_fm_item_19,act_fm_item_2,act_fm_item_20,act_fm_item_21,act_fm_item_22,act_fm_item_23,act_fm_item_24,act_fm_item_25,act_fm_item_3,act_fm_item_4,act_fm_item_5,act_fm_item_6,act_fm_item_7,act_fm_item_8,act_fm_item_9,tes_item_1,tes_item_2,tes_item_3,tes_item_4,tes_item_5,tes_item_6,tes_item_7,tes_item_8,tes_item_9
127,sft_answer_only,51,25,26,4201,22480,OK,0,0,4,1,3,5.25,3,1,3,3,13.25,10,3.5555555555555554,2,1,2,0,1,2,1,1,2,0,1,2,1,0,0,0,1,0,1,2,1,1,1,1,1,4,3,3,3,4,4,4,3,4
128,sft_answer_only,51,25,26,5890,32417,OK,0,0,4,3,5,6.0,3,2,2,3,18.0,10,4.333333333333333,2,2,1,0,1,2,1,1,1,1,1,2,1,1,1,1,1,0,2,2,1,1,1,1,2,5,4,4,5,4,4,4,5,4
129,sft_answer_only,51,25,26,6131,33345,OK,0,0,4,3,3,6.0,2,1,1,3,16.0,7,4.222222222222222,2,1,1,0,0,2,1,1,1,0,1,2,1,1,1,0,1,0,2,2,1,1,1,1,1,5,4,4,4,4,5,4,4,4
12,sft_answer_only,51,25,26,4870,25495,OK,0,0,5,6,7,6.75,2,1,2,3,24.75,8,4.555555555555555,2,2,1,0,1,2,2,1,1,0,1,2,2,2,2,0,1,0,2,3,1,1,1,2,3,5,5,4,5,4,4,5,5,4
130,sft_answer_only,51,25,26,6698,37785,OK,0,0,9,9,9,9.0,0,0,0,1,36.0,1,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,1,3,3,7,6,7,7,7,7,7,7,7
131,sft_answer_only,51,25,26,5396,29864,OK,0,0,8,4,6,8.25,0,0,0,1,26.25,1,6.777777777777778,3,2,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,2,2,7,6,7,7,7,6,7,7,7
132,sft_answer_only,51,25,26,5675,30955,OK,0,0,1,4,0,1.5,3,5,4,6,6.5,18,2.3333333333333335,1,0,2,1,1,0,1,0,1,1,1,1,1,1,2,1,2,2,0,0,2,2,2,0,0,2,2,2,3,2,2,3,3,2
133,sft_answer_only,51,25,26,5347,29501,OK,0,0,8,4,8,8.25,1,0,2,3,28.25,6,5.888888888888889,3,2,1,0,1,3,3,2,0,0,1,3,2,1,1,0,0,0,2,3,1,1,1,3,3,6,5,6,6,6,6,6,6,6
134,sft_answer_only,51,25,26,5918,31979,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
135,sft_answer_only,51,25,26,6743,35561,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.111111111111111,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,6,6,6,6,6,7,6,6,6
136,sft_answer_only,51,25,26,5367,29726,OK,0,0,5,3,6,6.0,2,0,1,2,20.0,5,4.555555555555555,2,2,1,0,0,2,2,1,1,0,1,2,1,1,1,0,0,0,2,2,0,1,1,2,2,5,4,4,5,4,5,5,5,4
137,sft_answer_only,51,25,26,5560,31069,OK,0,0,3,3,3,3.75,6,5,5,7,12.75,23,3.3333333333333335,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,3,1,1,4,3,3,4,3,4,3,3,3
138,sft_answer_only,51,25,26,7806,43245,OK,0,0,5,4,4,6.0,1,1,0,2,19.0,4,5.555555555555555,3,1,0,0,0,2,2,1,0,0,1,2,2,0,2,0,1,0,1,2,1,0,1,1,2,6,5,5,6,5,6,5,6,6
139,sft_answer_only,51,25,26,4450,24267,OK,0,0,5,7,6,6.75,3,1,1,3,24.75,8,4.444444444444445,2,2,1,0,0,2,2,1,1,1,1,2,2,2,3,0,1,0,2,3,1,1,1,2,2,5,4,4,5,4,5,4,5,4
13,sft_answer_only,51,25,26,3920,22204,OK,0,0,3,4,3,5.25,4,4,4,5,15.25,17,4.333333333333333,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,5,4,4,5,4,5,4,4,4
140,sft_answer_only,51,25,26,9005,50635,OK,0,0,5,6,5,6.0,4,3,4,4,22.0,15,5.0,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,5,5,5,5,5,5,5,5,5
141,sft_answer_only,51,25,26,6125,34189,OK,0,0,1,3,3,4.5,3,4,5,5,11.5,17,2.111111111111111,2,1,2,1,2,0,1,0,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,3,2,2,2,2,3,2,1,2
142,sft_answer_only,51,25,26,3800,20742,OK,0,0,8,4,8,8.25,0,0,0,1,28.25,1,5.777777777777778,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,5,6,6,6
143,sft_answer_only,51,25,26,5688,31005,OK,0,0,6,5,6,6.75,4,2,1,4,23.75,11,5.555555555555555,2,2,0,0,1,3,2,1,2,1,1,3,2,1,2,0,2,0,2,2,1,2,1,2,2,6,5,6,6,5,5,6,5,6
144,sft_answer_only,51,25,26,6604,35944,OK,0,0,5,6,6,7.5,0,1,1,2,24.5,4,5.888888888888889,3,2,1,0,0,2,2,1,0,0,0,2,2,2,2,0,1,0,2,3,0,1,1,2,2,6,5,6,6,6,6,6,6,6
145,sft_answer_only,51,25,26,4361,23426,OK,0,0,7,8,8,9.0,1,0,1,3,32.0,5,5.888888888888889,3,3,1,0,0,3,2,2,0,0,1,3,3,2,3,0,0,0,3,3,1,1,1,2,3,6,5,6,6,6,6,6,6,6
146,sft_answer_only,51,25,26,4381,23480,OK,0,0,8,8,9,9.0,0,0,0,3,34.0,3,6.333333333333333,3,3,0,0,0,3,3,2,0,0,0,3,3,2,3,0,0,0,3,3,1,1,1,3,3,6,6,6,7,6,6,7,7,6
147,sft_answer_only,51,25,26,4719,25348,OK,0,0,5,4,5,5.25,5,3,3,5,19.25,16,4.444444444444445,2,1,2,0,1,2,2,1,2,1,2,2,2,1,1,0,2,1,1,2,1,2,2,2,2,5,4,5,5,4,5,4,4,4
148,sft_answer_only,51,25,26,5849,33777,OK,0,0,8,5,6,6.75,1,0,0,1,25.75,2,5.888888888888889,3,2,0,0,0,3,3,2,0,0,1,2,2,1,2,0,0,0,2,2,0,0,1,2,2,6,5,6,6,6,6,6,6,6
149,sft_answer_only,51,25,26,5670,31582,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
14,sft_answer_only,51,25,26,7425,39247,OK,0,0,8,8,6,7.5,0,0,0,1,29.5,1,6.777777777777778,3,2,0,0,0,3,3,2,0,0,0,3,3,3,2,0,0,0,2,2,0,1,0,2,2,7,6,7,7,7,6,7,7,7
150,sft_answer_only,51,25,26,3218,17580,OK,0,0,3,4,2,3.75,3,3,3,5,12.75,14,4.444444444444445,2,0,2,0,1,2,1,0,2,0,1,1,1,1,2,0,2,1,1,1,1,2,2,1,1,5,4,4,5,4,5,4,4,5
15,sft_answer_only,51,25,26,4507,24784,OK,0,0,4,4,3,5.25,7,6,6,7,16.25,26,3.2222222222222223,2,1,3,1,2,2,1,1,3,2,2,2,1,2,1,1,3,2,2,1,2,3,2,1,1,4,3,3,4,3,4,3,2,3
16,sft_answer_only,51,25,26,6093,32917,OK,0,0,9,9,8,9.0,0,0,0,0,35.0,0,6.444444444444445,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,2,3,6,6,6,7,7,6,7,7,6
17,sft_answer_only,51,25,26,5258,28542,OK,0,0,7,4,7,8.25,1,0,0,0,26.25,1,5.888888888888889,2,3,0,0,0,3,2,2,0,0,1,3,2,1,1,0,0,0,3,3,0,0,0,2,2,6,5,6,6,6,6,6,6,6
18,sft_answer_only,51,25,26,5272,28619,OK,0,0,5,5,5,6.0,3,2,2,3,21.0,10,4.888888888888889,2,1,1,0,1,2,2,1,1,1,1,2,2,1,2,0,1,1,2,2,1,1,1,2,2,5,4,5,5,5,5,5,5,5
19,sft_answer_only,51,25,26,4161,23786,OK,0,0,0,0,2,3.0,0,5,7,9,5.0,21,1.8888888888888888,1,0,3,2,2,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,3,3,3,1,1,2,3,2,2,2,2,2,1,1
1,sft_answer_only,51,25,26,6148,33685,OK,0,0,3,3,3,3.0,5,4,4,5,12.0,18,3.0,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,3,3,3,3,3,3,3,3,3
20,sft_answer_only,51,25,26,5127,27715,OK,0,0,3,4,5,3.75,3,1,2,3,15.75,9,3.4444444444444446,2,1,2,0,0,1,1,1,2,0,1,1,1,2,1,0,1,0,1,1,0,2,1,2,2,4,3,3,3,4,4,4,3,3
21,sft_answer_only,51,25,26,8586,45823,OK,0,0,5,6,5,6.0,2,2,2,4,22.0,10,4.888888888888889,2,1,1,0,1,2,2,1,1,0,1,2,2,2,2,0,1,1,2,2,1,1,2,2,2,5,4,5,5,5,5,5,5,5
22,sft_answer_only,51,25,26,5880,31774,OK,0,0,2,3,0,3.75,4,4,4,5,8.75,17,4.222222222222222,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,2,1,1,2,1,2,2,0,0,5,4,4,5,4,4,4,4,4
23,sft_answer_only,51,25,26,6956,40153,OK,0,0,5,2,6,5.25,3,1,1,3,18.25,8,4.222222222222222,2,2,1,0,0,2,2,1,1,0,2,2,1,0,1,0,1,0,1,2,0,1,2,2,2,5,4,4,5,4,4,4,4,4
24,sft_answer_only,51,25,26,4401,23912,OK,0,0,4,3,3,4.5,5,4,4,6,14.5,19,3.3333333333333335,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,4,3,3,4,3,4,3,3,3
25,sft_answer_only,51,25,26,8068,45364,OK,0,0,5,6,5,6.0,3,2,2,3,22.0,10,4.888888888888889,2,2,1,0,1,2,2,1,1,1,1,2,2,2,2,0,1,1,2,2,0,1,2,1,2,5,4,5,5,5,5,5,5,5
26,sft_answer_only,51,25,26,6377,36481,OK,0,0,9,7,9,9.0,0,0,0,0,34.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,2,2,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
27,sft_answer_only,51,25,26,6025,30791,OK,0,0,6,4,7,7.5,0,1,0,0,24.5,1,5.777777777777778,3,2,0,0,0,3,2,1,0,0,0,3,2,1,1,0,1,0,2,2,0,0,0,2,3,6,5,6,6,5,6,6,6,6
28,sft_answer_only,51,25,26,6592,36491,OK,0,0,3,3,3,3.75,6,5,5,6,12.75,22,2.5555555555555554,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,3,2,3,3,2,2,3,3,2
29,sft_answer_only,51,25,26,3523,19915,OK,0,0,8,4,8,7.5,0,0,0,3,27.5,3,5.777777777777778,2,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,1,1,1,2,3,6,5,5,6,6,6,6,6,6
2,sft_answer_only,51,25,26,3762,20088,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
30,sft_answer_only,51,25,26,4988,27414,OK,0,0,5,3,5,6.0,3,3,3,4,19.0,13,4.333333333333333,2,1,2,0,1,2,2,1,2,0,1,2,1,1,1,0,2,1,2,2,1,2,1,2,2,5,4,4,5,4,5,4,4,4
31,sft_answer_only,51,25,26,4032,21459,OK,0,0,6,6,7,6.75,4,2,2,3,25.75,11,5.555555555555555,2,3,1,0,1,2,2,2,1,1,2,3,2,2,2,0,1,1,2,2,1,1,1,2,2,6,5,6,6,5,6,5,5,6
32,sft_answer_only,51,25,26,4283,23174,OK,0,0,6,5,5,5.25,2,1,2,4,21.25,9,4.444444444444445,2,2,1,0,1,3,2,1,1,0,1,2,2,1,2,0,1,0,1,2,1,1,2,1,2,5,4,4,5,4,5,4,4,5
33,sft_answer_only,51,25,26,6991,38490,OK,0,0,7,4,7,6.75,5,4,3,5,24.75,17,4.444444444444445,2,2,1,1,1,3,2,2,2,1,2,3,2,1,1,1,2,1,2,2,1,2,2,3,2,5,4,4,5,4,5,4,5,4
34,sft_answer_only,51,25,26,4865,27384,OK,0,0,6,5,4,6.75,5,4,4,6,21.75,19,5.0,2,1,2,1,1,3,2,1,2,1,2,3,2,1,2,1,2,1,2,2,2,2,2,1,2,5,4,5,5,5,5,6,5,5
35,sft_answer_only,51,25,26,5154,29593,OK,0,0,8,4,8,8.25,0,0,0,1,28.25,1,6.111111111111111,3,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,7,7,6
36,sft_answer_only,51,25,26,3551,18835,OK,0,0,3,3,3,4.5,5,3,3,5,13.5,16,3.5555555555555554,1,1,2,0,1,1,1,1,2,1,2,1,1,1,1,0,2,1,2,2,1,2,2,1,1,4,4,3,5,3,4,3,3,3
37,sft_answer_only,51,25,26,7955,46089,OK,0,0,6,6,6,6.0,2,1,1,3,24.0,7,4.888888888888889,2,2,1,0,0,2,2,2,1,0,1,2,2,2,2,0,1,0,2,2,1,1,1,2,2,5,4,5,5,5,5,5,5,5
38,sft_answer_only,51,25,26,4088,23174,OK,0,0,9,9,9,9.0,0,0,0,1,36.0,1,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,1,3,3,7,6,7,7,7,7,7,7,7
39,sft_answer_only,51,25,26,4107,23491,OK,0,0,6,4,8,6.75,0,0,0,1,24.75,1,5.777777777777778,2,3,0,0,0,3,2,1,0,0,0,3,2,1,1,0,0,0,1,3,0,0,1,2,3,6,5,6,6,5,6,6,6,6
3,sft_answer_only,51,25,26,4613,25156,OK,0,0,7,8,7,8.25,2,1,1,3,30.25,7,5.555555555555555,3,3,1,0,0,3,2,2,1,0,1,2,3,3,2,0,1,0,3,3,1,1,1,2,2,5,4,5,6,6,6,6,6,6
40,sft_answer_only,51,25,26,6184,34723,OK,0,0,7,4,6,6.0,1,0,0,1,23.0,2,5.555555555555555,2,2,0,0,0,3,2,2,0,0,1,2,2,1,1,0,0,0,2,2,0,0,1,2,2,6,5,5,6,5,6,6,6,5
41,sft_answer_only,51,25,26,7790,43962,OK,0,0,7,4,8,6.75,0,0,0,1,25.75,1,5.777777777777778,2,3,0,0,0,3,2,2,0,0,0,3,2,1,1,0,0,0,1,3,0,0,1,2,3,6,5,6,6,6,5,6,6,6
42,sft_answer_only,51,25,26,6106,35029,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
43,sft_answer_only,51,25,26,5946,32708,OK,0,0,6,6,6,6.0,3,2,2,3,24.0,10,4.666666666666667,2,2,1,0,1,2,2,2,1,1,1,2,2,2,2,0,1,1,2,2,1,1,1,2,2,5,4,4,5,5,5,5,5,4
44,sft_answer_only,51,25,26,7504,41267,OK,0,0,9,7,9,8.25,4,3,2,4,33.25,13,5.888888888888889,3,3,0,1,1,3,3,3,1,1,2,3,3,2,2,1,1,1,2,3,1,1,2,3,3,6,5,6,6,6,6,6,6,6
45,sft_answer_only,51,25,26,4994,27403,OK,0,0,4,1,3,3.75,5,2,5,7,11.75,19,2.7777777777777777,2,1,2,1,2,2,1,1,2,1,2,1,1,0,0,1,1,0,1,1,2,3,2,1,1,3,2,3,3,3,4,3,2,2
46,sft_answer_only,51,25,26,6324,35448,OK,0,0,8,6,9,8.25,0,0,0,0,31.25,0,5.777777777777778,2,3,0,0,0,3,3,2,0,0,0,3,3,2,1,0,0,0,3,3,0,0,0,3,3,6,5,6,6,6,5,6,6,6
47,sft_answer_only,51,25,26,6028,33434,OK,0,0,5,5,5,6.0,6,4,3,7,21.0,20,3.4444444444444446,2,2,3,0,0,2,2,1,2,2,2,2,2,2,1,0,2,2,2,2,2,2,3,1,2,4,3,4,4,3,3,4,3,3
48,sft_answer_only,51,25,26,5772,31072,OK,0,0,8,8,8,7.5,1,0,0,1,31.5,2,5.777777777777778,2,3,0,0,0,3,3,2,0,0,1,3,3,2,3,0,0,0,2,3,0,0,1,2,3,6,5,6,6,5,6,6,6,6
49,sft_answer_only,51,25,26,5063,28569,OK,0,0,2,1,2,2.25,5,4,4,6,7.25,19,2.5555555555555554,1,0,2,1,1,1,1,0,2,1,2,1,1,0,0,1,2,1,1,0,2,2,2,1,1,3,2,3,3,2,3,3,2,2
4,sft_answer_only,51,25,26,5970,35040,OK,0,0,4,0,3,3.0,5,2,4,6,10.0,17,2.0,1,1,2,1,1,2,1,1,2,1,2,2,0,0,0,1,1,0,1,0,2,2,2,1,1,2,2,2,2,2,2,2,2,2
50,sft_answer_only,51,25,26,6485,37877,OK,0,0,2,6,2,4.5,6,6,6,6,14.5,24,2.4444444444444446,2,0,2,2,2,1,1,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,3,3,2,3,2,2,2,3,2
51,sft_answer_only,51,25,26,7598,44085,OK,0,0,8,8,8,7.5,2,0,1,5,31.5,8,5.666666666666667,2,2,1,0,0,3,3,2,1,0,1,3,3,2,3,0,0,0,3,2,2,1,2,3,3,6,5,6,6,5,6,5,6,6
52,sft_answer_only,51,25,26,7374,40972,OK,0,0,5,5,6,7.5,0,0,0,3,23.5,3,5.666666666666667,2,2,0,0,0,2,2,1,0,0,0,3,2,1,2,0,0,0,3,2,1,1,1,2,2,6,5,5,6,6,5,6,6,6
53,sft_answer_only,51,25,26,5592,30305,OK,0,0,5,4,3,4.5,6,4,5,6,16.5,21,3.3333333333333335,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,4,3,3,4,3,4,3,3,3
54,sft_answer_only,51,25,26,4000,21673,OK,0,0,4,3,3,3.75,5,3,4,5,13.75,17,3.2222222222222223,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,0,2,1,1,1,1,2,2,1,1,4,3,3,4,3,3,3,3,3
55,sft_answer_only,51,25,26,5140,30048,OK,0,0,7,5,8,8.25,1,0,0,1,28.25,2,6.222222222222222,3,3,0,0,0,3,3,1,0,0,1,3,2,2,1,0,0,0,2,3,0,0,1,2,3,6,6,6,7,6,6,6,7,6
56,sft_answer_only,51,25,26,6615,36975,OK,0,0,8,9,8,8.25,1,0,0,1,33.25,2,5.888888888888889,3,3,0,0,0,3,3,2,0,0,1,3,3,3,3,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,6,6
57,sft_answer_only,51,25,26,5063,28492,OK,0,0,8,4,8,7.5,0,0,0,1,27.5,1,6.0,2,3,0,0,0,3,3,2,0,0,0,3,2,1,1,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,7,6,6
58,sft_answer_only,51,25,26,6279,35281,OK,0,0,5,3,3,4.5,5,4,4,6,15.5,19,3.4444444444444446,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,4,3,3,4,3,4,3,3,4
59,sft_answer_only,51,25,26,4721,26295,OK,0,0,4,5,3,5.25,5,4,4,4,17.25,17,4.555555555555555,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,5,4,5,5,4,5,5,4,4
5,sft_answer_only,51,25,26,5678,30638,OK,0,0,0,1,0,3.75,0,6,4,7,4.75,17,2.888888888888889,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,3,2,1,1,2,2,3,0,0,4,3,2,4,2,4,2,2,3
60,sft_answer_only,51,25,26,5408,29185,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,7.0,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,7,7,7,7,7,7,7,7
61,sft_answer_only,51,25,26,10047,54411,OK,0,0,6,6,6,6.0,3,3,3,3,24.0,12,4.666666666666667,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,5,4,4,5,4,5,5,5,5
62,sft_answer_only,51,25,26,5595,30434,OK,0,0,6,5,6,5.25,0,0,0,1,22.25,1,4.888888888888889,2,2,0,0,0,2,2,2,0,0,0,2,2,1,2,0,0,0,1,2,0,0,1,2,2,5,4,5,5,5,5,5,5,5
63,sft_answer_only,51,25,26,6632,37512,OK,0,0,5,4,5,6.75,2,1,2,4,20.75,9,4.666666666666667,2,1,1,0,1,2,2,1,1,0,1,2,2,1,1,0,1,0,3,2,1,1,2,2,2,5,4,5,5,4,5,5,5,4
64,sft_answer_only,51,25,26,4541,23700,OK,0,0,9,9,9,9.0,0,0,0,0,36.0,0,6.888888888888889,3,3,0,0,0,3,3,3,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,3,3,7,6,7,7,7,7,7,7,7
65,sft_answer_only,51,25,26,4746,25967,OK,0,0,6,5,6,6.75,2,0,1,2,23.75,5,5.777777777777778,2,2,1,0,0,3,2,1,1,0,1,2,2,2,1,0,0,0,2,3,0,1,1,2,2,6,5,6,6,6,5,6,6,6
66,sft_answer_only,51,25,26,7722,42903,OK,0,0,9,9,9,9.0,1,0,0,2,36.0,3,5.888888888888889,3,3,0,0,0,3,3,3,0,0,1,3,3,3,3,0,0,0,3,3,1,0,1,3,3,6,5,6,6,6,6,6,6,6
67,sft_answer_only,51,25,26,5083,28767,OK,0,0,4,4,3,3.75,5,4,5,5,14.75,19,3.2222222222222223,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,4,3,3,3,3,4,3,3,3
68,sft_answer_only,51,25,26,10120,56598,OK,0,0,4,6,3,5.25,5,5,4,6,18.25,20,3.4444444444444446,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,4,3,3,4,3,4,3,4,3
69,sft_answer_only,51,25,26,7338,41085,OK,0,0,6,6,6,6.0,2,1,2,4,24.0,9,4.444444444444445,2,2,1,0,1,2,2,2,1,0,1,2,2,2,2,0,1,0,2,2,1,1,2,2,2,5,4,4,5,4,5,5,4,4
6,sft_answer_only,51,25,26,4856,25776,OK,0,0,5,6,6,6.0,2,1,1,3,23.0,7,4.777777777777778,2,2,1,0,0,2,2,1,1,0,1,2,2,2,2,0,1,0,2,2,1,1,1,2,2,5,4,4,5,5,5,5,5,5
70,sft_answer_only,51,25,26,8906,48143,OK,0,0,8,8,7,6.75,3,3,3,5,29.75,14,4.888888888888889,3,2,1,1,1,3,3,2,1,1,1,3,3,3,2,1,1,1,1,2,2,1,2,2,3,5,4,5,5,5,5,5,5,5
71,sft_answer_only,51,25,26,5275,29054,OK,0,0,5,5,5,6.0,0,0,0,3,21.0,3,4.777777777777778,2,2,0,0,0,2,2,1,0,0,0,2,2,1,2,0,0,0,2,2,1,1,1,1,2,5,4,4,5,5,5,5,5,5
72,sft_answer_only,51,25,26,4032,22220,OK,0,0,3,3,3,3.75,6,6,7,6,12.75,25,2.7777777777777777,1,1,3,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,3,3,3,3,3,3,3,2,2
73,sft_answer_only,51,25,26,4254,23985,OK,0,0,4,4,3,4.5,5,4,4,5,15.5,18,3.4444444444444446,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,4,3,3,4,3,4,3,3,4
74,sft_answer_only,51,25,26,7930,46145,OK,0,0,3,3,3,3.0,8,6,7,9,12.0,30,1.8888888888888888,1,1,3,2,2,1,1,1,3,2,3,1,1,1,1,2,3,1,1,1,3,3,3,1,1,2,2,2,2,2,2,2,1,2
75,sft_answer_only,51,25,26,8614,48281,OK,0,0,5,5,6,6.0,1,2,1,3,22.0,7,4.222222222222222,2,2,1,0,0,2,2,1,0,0,1,2,2,1,2,0,1,1,2,2,1,1,1,2,2,5,4,4,4,4,4,4,4,5
76,sft_answer_only,51,25,26,6349,35189,OK,0,0,4,3,4,5.25,5,4,4,5,16.25,18,3.2222222222222223,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,4,3,3,4,3,3,3,3,3
77,sft_answer_only,51,25,26,5571,31692,OK,0,0,3,3,3,3.0,4,4,5,6,12.0,19,3.2222222222222223,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,4,3,4,3,3,3,3,3,3
78,sft_answer_only,51,25,26,6874,38267,OK,0,0,3,3,3,3.0,4,4,4,6,12.0,18,3.0,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,3,3,3,3,3,3,3,3,3
79,sft_answer_only,51,25,26,4850,27556,OK,0,0,8,9,9,8.25,2,1,2,4,34.25,9,5.888888888888889,3,3,1,0,1,2,3,3,1,0,1,2,3,3,3,0,1,0,3,3,1,2,1,3,3,6,5,6,6,6,6,6,6,6
7,sft_answer_only,51,25,26,5546,30022,OK,0,0,4,3,3,4.5,3,4,2,4,14.5,13,4.0,2,1,1,0,1,1,2,1,1,1,1,2,1,1,1,0,2,2,1,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4
80,sft_answer_only,51,25,26,7604,42840,OK,0,0,6,6,6,6.0,4,3,3,3,24.0,13,5.0,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,5,5,5,5,5,5,5,5,5
81,sft_answer_only,51,25,26,7833,46760,OK,0,0,7,6,6,6.0,2,0,2,4,25.0,8,4.555555555555555,2,2,1,0,1,3,2,2,1,0,1,2,2,2,2,0,0,0,2,2,1,1,2,2,2,5,4,4,5,5,5,5,4,4
82,sft_answer_only,51,25,26,4381,23457,OK,0,0,5,5,5,6.0,2,1,1,3,21.0,7,4.888888888888889,2,2,1,0,0,2,2,1,1,0,1,2,2,1,2,0,1,0,2,2,1,1,1,1,2,5,4,5,5,5,5,5,5,5
83,sft_answer_only,51,25,26,6757,38722,OK,0,0,8,5,8,7.5,0,0,0,1,28.5,1,6.0,2,3,0,0,0,3,3,2,0,0,0,3,2,1,2,0,0,0,2,3,0,0,1,2,3,6,5,6,6,6,6,6,7,6
84,sft_answer_only,51,25,26,6318,35773,OK,0,0,2,1,2,5.25,5,4,6,7,10.25,22,2.111111111111111,2,0,3,1,2,1,1,0,2,1,2,2,1,0,0,1,2,1,2,1,2,3,2,1,1,3,2,2,2,2,3,2,1,2
